uuid,datetime,borough,theme,message,user_days
358c429b-b56c-4c95-b589-da817a468d65,2025-06-01T15:03:37.470529,8,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Lundi, Mardi"
e4eb9d56-85dd-42de-8c09-d02d639f4b00,2025-06-01T15:03:37.470529,6,maraude,Je cherche de l'aide pour manger.,Jeudi
17c42515-279d-4baf-9382-21b7c34de639,2025-06-01T15:03:37.470529,8,maraude,Je cherche de l'aide pour manger.,Lundi
9b931ff6-a572-4177-a50b-4acd102f5a21,2025-06-01T15:03:37.470529,8,maraude,Je cherche de l'aide pour manger.,Mercredi
cc11258c-69a0-4045-a160-fe9c534b1589,2025-06-01T15:03:37.470529,9,maraude,Je cherche de l'aide pour manger.,"Jeudi, Mercredi, Lundi"
25d3154c-9b47-4964-87de-2b9c383ac568,2025-06-01T15:03:37.470529,9,maraude,Y a-t-il une maraude prévue cette semaine ?,Mardi
9248946f-33e4-488d-8dcd-cb3ff6604f37,2025-06-01T15:03:37.470529,19,maraude,Y a-t-il une maraude prévue cette semaine ?,
dee1cf48-458e-4c85-abe2-6932977da59a,2025-06-01T15:03:37.471526,9,maraude,Y a-t-il une maraude prévue cette semaine ?,
7b297c98-94cf-4d5a-8ff2-07755c31bb4c,2025-06-01T15:03:37.471526,6,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Mardi"
7569a0af-e215-420c-bc0b-45ab54a2cc0c,2025-06-01T15:03:37.471526,17,maraude,Je cherche de l'aide pour manger.,Jeudi
f4b3f914-ca96-46aa-b03d-9593d5848a38,2025-06-01T15:03:37.471526,20,maraude,Où manger dans le quartier ?,"Jeudi, Lundi, Mardi"
dda0c1df-dfbb-41f5-9c11-f52b7ee4afdd,2025-06-01T15:03:37.471526,15,maraude,Y a-t-il une maraude prévue cette semaine ?,Lundi
d1101e3a-044a-4e86-8952-6d16964f0d4f,2025-06-01T15:03:37.471526,18,maraude,Je cherche de l'aide pour manger.,"Mardi, Mercredi"
4c75ecfb-0bb3-4d47-ba63-d732334b1b79,2025-06-01T15:03:37.471526,2,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
85bfd64c-859a-4934-97b4-8605d3cf91cf,2025-06-01T15:03:37.471526,5,maraude,Où manger dans le quartier ?,
2a3cff83-64d8-408d-a391-8f1592236a4d,2025-06-01T15:03:37.471526,8,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Jeudi"
a3f0c800-a6dc-42a9-aade-c9d41c9ae698,2025-06-01T15:03:37.471526,8,maraude,Y a-t-il une maraude prévue cette semaine ?,
b704f549-2972-490f-b569-2f92e13c27d9,2025-06-01T15:03:37.471526,3,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
114e43ea-5fe8-4da0-95c8-677c352a0712,2025-06-01T15:03:37.471526,4,maraude,Y a-t-il une maraude prévue cette semaine ?,Vendredi
1fc4d124-f9a9-4ae5-8b84-f475435fa351,2025-06-01T15:03:37.471526,13,maraude,Où manger dans le quartier ?,
add485f4-e4d6-499d-8823-e7c59b0e445a,2025-06-01T15:03:37.471526,18,maraude,Où manger dans le quartier ?,Mardi
c7e5f10e-80ca-411f-85fd-7657322cf2e1,2025-06-01T15:03:37.471526,14,maraude,Je cherche de l'aide pour manger.,"Vendredi, Mercredi, Jeudi"
4e4c07d8-0bc6-43cd-9fbc-6631c61ece25,2025-06-01T15:03:37.471526,13,maraude,Je cherche de l'aide pour manger.,
b4d7625e-cf63-42df-a829-05eee6317d32,2025-06-01T15:03:37.471526,5,maraude,Y a-t-il une maraude prévue cette semaine ?,
c0c11ad1-fab0-4a52-95ca-edb316e1d62d,2025-06-01T15:03:37.471526,14,maraude,Je cherche de l'aide pour manger.,Lundi
92c88db8-8976-4ce8-8298-c9790d8f0577,2025-06-01T15:03:37.471526,11,maraude,Je cherche de l'aide pour manger.,
7ed0bb6f-6a90-4b7b-96fa-9b27f1a5ff97,2025-06-01T15:03:37.471526,1,maraude,Je cherche de l'aide pour manger.,"Mardi, Vendredi, Jeudi"
f29da80d-92c9-4106-a810-61fa1ad08e4c,2025-06-01T15:03:37.471526,19,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Mardi"
84cdcc2f-77dd-46cf-89e5-f3e90361b332,2025-06-01T15:03:37.471526,11,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Vendredi"
7d03215f-1922-4898-8ac0-ee3dfc0a7629,2025-06-01T15:03:37.471526,3,maraude,Je cherche de l'aide pour manger.,"Lundi, Mercredi"
0351034d-1274-4b4d-89ea-e979b5e89ffe,2025-06-01T15:03:37.471526,9,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
c993d879-2848-4227-960e-78b16964b2ff,2025-06-01T15:03:37.471526,1,maraude,Je cherche de l'aide pour manger.,
57c9eda1-bece-4f35-812b-5799ff6bc800,2025-06-01T15:03:37.471526,18,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Lundi, Vendredi"
e616a289-ca71-4f4e-864b-f7fff7e280d4,2025-06-01T15:03:37.471526,18,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
ca78fdcd-f793-49e3-a220-3a96c4bdc3b4,2025-06-01T15:03:37.471526,18,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Jeudi"
239e3aaa-d34b-4225-965a-62833a9fd8dd,2025-06-01T15:03:37.471526,20,maraude,Je cherche de l'aide pour manger.,Mercredi
88246c88-b378-4f31-91d6-1a0b92a5e06a,2025-06-01T15:03:37.471526,2,maraude,Je cherche de l'aide pour manger.,Jeudi
a6ea9687-6a1a-4618-9951-07427947a4a6,2025-06-01T15:03:37.471526,7,maraude,Je cherche de l'aide pour manger.,Vendredi
410f6d4d-7093-4927-a037-62e5aeaa5928,2025-06-01T15:03:37.471526,19,maraude,Où manger dans le quartier ?,
08a1fbe9-0133-4fe0-a05a-cbf5bf8e5748,2025-06-01T15:03:37.471526,10,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mercredi
a95c8f3c-a08f-4499-bc1c-f942e6be39e3,2025-06-01T15:03:37.471526,12,maraude,Y a-t-il une maraude prévue cette semaine ?,
46c62565-948c-427c-8725-f868195c10d2,2025-06-01T15:03:37.471526,19,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mardi, Vendredi"
1e35a437-e4dd-4448-9ea3-0aa37d30df37,2025-06-01T15:03:37.471526,8,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Vendredi, Mardi"
dc6aa3f8-79cd-413e-9c7b-b665b010920c,2025-06-01T15:03:37.471526,13,maraude,Je cherche de l'aide pour manger.,Jeudi
20ff48d5-6bf9-4383-98ad-28ca010cdc4d,2025-06-01T15:03:37.471526,8,maraude,Où manger dans le quartier ?,"Mardi, Jeudi, Vendredi"
d3e22dc8-320b-440b-9fd3-12120d056b69,2025-06-01T15:03:37.471526,5,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Jeudi"
f6eaa2bb-e75e-479e-908d-d46590fc0e03,2025-06-01T15:03:37.471526,10,maraude,Je cherche de l'aide pour manger.,"Mardi, Jeudi"
cb6fe81b-ebb4-4800-bba2-34388c060d76,2025-06-01T15:03:37.471526,13,maraude,Je cherche de l'aide pour manger.,Mardi
af0c2987-c613-4f98-b17e-b36bf40608c0,2025-06-01T15:03:37.471526,3,maraude,Je cherche de l'aide pour manger.,"Mercredi, Jeudi"
28b7daec-7a54-42da-9d47-d5d296571c97,2025-06-01T15:03:37.471526,7,maraude,Je cherche de l'aide pour manger.,Lundi
c598d72e-7f2b-48bd-9635-6779ac60477f,2025-06-01T15:03:37.471526,14,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Vendredi, Mercredi"
8a7f85b1-2abb-4e3e-8ab5-333069b0b79a,2025-06-01T15:03:37.471526,13,maraude,Où manger dans le quartier ?,"Jeudi, Mercredi, Lundi"
8f5e3a65-1c03-4b34-a22f-eaea35144fa4,2025-06-01T15:03:37.471526,6,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mardi
9937e243-5a57-4556-b82d-21caf469ae3f,2025-06-01T15:03:37.472518,11,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Lundi"
9e78f255-c4c2-4ce5-a80a-0ca8cd4abe6b,2025-06-01T15:03:37.472518,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
22d7c460-8326-4ebb-b852-aab415388b21,2025-06-01T15:03:37.472518,19,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mercredi
b911204f-bbae-49ff-b10b-c602e316475f,2025-06-01T15:03:37.472518,6,maraude,Je cherche de l'aide pour manger.,Lundi
418d6adc-567d-4b15-a91c-221540fecc31,2025-06-01T15:03:37.472518,12,maraude,Je cherche de l'aide pour manger.,Jeudi
73404ed0-a54e-4bdc-a578-6efc4964d124,2025-06-01T15:03:37.472518,15,maraude,Où manger dans le quartier ?,"Lundi, Vendredi, Jeudi"
7062457d-04d5-44f3-85d5-109c82d80782,2025-06-01T15:03:37.472518,4,maraude,Je cherche de l'aide pour manger.,"Mardi, Vendredi"
73a31880-2369-4b51-8681-6ca15dee00a7,2025-06-01T15:03:37.472518,6,maraude,Où manger dans le quartier ?,"Mardi, Vendredi"
0c3d3545-868e-4aad-8e30-79989942276a,2025-06-01T15:03:37.472518,11,maraude,Y a-t-il une maraude prévue cette semaine ?,Vendredi
23e0b985-3b94-4f24-993b-174f34e3d51c,2025-06-01T15:03:37.472518,1,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Mercredi, Mardi"
baee7995-ff13-4213-94b7-32c183f113c2,2025-06-01T15:03:37.472518,12,maraude,Où manger dans le quartier ?,Mardi
33921dbb-f65e-4205-9f48-9a57149c7717,2025-06-01T15:03:37.472518,6,maraude,Où manger dans le quartier ?,Jeudi
4a134a49-8334-4845-b052-6edfb4ddb845,2025-06-01T15:03:37.472518,19,maraude,Où manger dans le quartier ?,Mardi
a2c53c01-2800-40a2-a586-076573fc0ac3,2025-06-01T15:03:37.472518,17,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Lundi"
0a858c1e-e5aa-48d2-895a-6f9234412aae,2025-06-01T15:03:37.472518,9,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
3496c27d-beaa-4b83-97b5-b426b798b7c1,2025-06-01T15:03:37.472518,15,maraude,Je cherche de l'aide pour manger.,"Vendredi, Lundi"
4c6e4853-8725-4f7f-b109-6b40196b8f10,2025-06-01T15:03:37.472518,13,maraude,Je cherche de l'aide pour manger.,Mercredi
d1b8c3ba-330a-40c0-a3e4-1c2d7a4e5c99,2025-06-01T15:03:37.472518,5,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Vendredi
96a99852-e9da-4b4b-b69c-f144bc3f96eb,2025-06-01T15:03:37.472518,20,maraude,Où manger dans le quartier ?,
365f675b-6967-414e-848b-5201e4e37c82,2025-06-01T15:03:37.472518,5,maraude,Où manger dans le quartier ?,"Vendredi, Jeudi"
7395fc2d-ed85-4c97-b081-8bd5a0fb1b3c,2025-06-01T15:03:37.472518,19,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
eeb1ca33-5b80-4542-8751-93f76e5c0416,2025-06-01T15:03:37.472518,10,maraude,Je cherche de l'aide pour manger.,"Jeudi, Lundi, Vendredi"
1bed53f8-ea3f-4380-90cb-f7ba0ffd0692,2025-06-01T15:03:37.472518,13,maraude,Je cherche de l'aide pour manger.,Mardi
916f7acd-6b7d-4b01-8e2d-93e3cd8b507b,2025-06-01T15:03:37.472518,3,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Mardi"
b3aedd12-e5d9-4a40-8ee0-ae9f99a2cf13,2025-06-01T15:03:37.472518,10,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Jeudi
fd0ea408-77d2-408b-978f-1322bb40afe9,2025-06-01T15:03:37.472518,16,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
8e0e8446-a6d5-4181-be53-405b598801f2,2025-06-01T15:03:37.472518,19,maraude,Où manger dans le quartier ?,
004939c4-c409-4d14-9eed-d92319394ece,2025-06-01T15:03:37.472518,19,maraude,Je cherche de l'aide pour manger.,"Jeudi, Mercredi, Vendredi"
ac95da4c-8e54-4fd3-a2f9-90e8ce2eedcd,2025-06-01T15:03:37.472518,4,maraude,Où manger dans le quartier ?,Lundi
e9e27853-10a2-4d05-a6a5-387987f21c33,2025-06-01T15:03:37.472518,11,maraude,Y a-t-il une maraude prévue cette semaine ?,
65742465-a132-4639-ae4f-df6e8b70b017,2025-06-01T15:03:37.472518,1,maraude,Où manger dans le quartier ?,
e7cddf14-e976-4500-b911-c5c5348c3431,2025-06-01T15:03:37.472518,20,maraude,Je cherche de l'aide pour manger.,
d4b6e244-d9c6-457b-825d-866e7e028e1d,2025-06-01T15:03:37.472518,13,maraude,Je cherche de l'aide pour manger.,Jeudi
5107c989-3994-4988-8ef5-dae08f7744e4,2025-06-01T15:03:37.472518,6,maraude,Où manger dans le quartier ?,"Mardi, Lundi, Mercredi"
acfd7288-efdb-4e2e-9103-1d98cdd0e3d6,2025-06-01T15:03:37.472518,7,maraude,Où manger dans le quartier ?,Vendredi
4ebc00e0-6fab-460b-837c-c39d730eec93,2025-06-01T15:03:37.472518,15,maraude,Je cherche de l'aide pour manger.,Lundi
12740527-111c-4509-977d-48c46c439f5d,2025-06-01T15:03:37.472518,9,maraude,Y a-t-il une maraude prévue cette semaine ?,Lundi
a344db26-d1a1-47b7-b394-d98547592dcb,2025-06-01T15:03:37.472518,7,maraude,Je cherche de l'aide pour manger.,Mercredi
1432f99a-52a7-4c37-a539-ca4b1410f743,2025-06-01T15:03:37.473527,8,maraude,Je cherche de l'aide pour manger.,"Lundi, Mercredi"
c84d61d1-3c74-44a4-876e-180d67319429,2025-06-01T15:03:37.473527,6,maraude,Je cherche de l'aide pour manger.,Mercredi
e219a9de-67ca-4d45-8136-fb05e206fb48,2025-06-01T15:03:37.473527,20,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Vendredi"
5e64063e-5c38-4adb-8a05-f4bff8136cf7,2025-06-01T15:03:37.473527,5,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
06509fef-d385-4d91-aa2d-504eb5757252,2025-06-01T15:03:37.473527,8,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Lundi"
40aa3c98-27c2-4f13-afe2-fa7cebbff8e1,2025-06-01T15:03:37.473527,20,maraude,Où manger dans le quartier ?,Mardi
b59cb330-bf19-4d4c-805d-0b0c0d06f5d3,2025-06-01T15:03:37.473527,5,maraude,Je cherche de l'aide pour manger.,Mercredi
b85b942d-875c-4edd-a6a7-895e73cac4cb,2025-06-01T15:03:37.473527,11,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
9d243bf6-c7dd-41e5-a083-1c20ea267346,2025-06-01T15:03:37.473527,17,maraude,Où manger dans le quartier ?,
e51c0e94-52dd-4ce7-883a-256e9cddebb5,2025-06-01T15:03:37.473527,8,maraude,Je cherche de l'aide pour manger.,Mercredi
20b06790-9b3c-42c9-a88e-81979241fb56,2025-06-01T15:03:37.473527,12,maraude,Où manger dans le quartier ?,"Mardi, Jeudi, Lundi"
745762d1-2ea0-4ad8-a972-91404c619c8d,2025-06-01T15:03:37.473527,8,maraude,Je cherche de l'aide pour manger.,"Lundi, Jeudi"
1730e7c4-561b-4a10-a5a6-8b1e75511fb8,2025-06-01T15:03:37.473527,10,maraude,Je cherche de l'aide pour manger.,"Jeudi, Mardi, Mercredi"
4e993e15-f9fd-4009-b67b-bd0d51cec568,2025-06-01T15:03:37.473527,20,maraude,Où manger dans le quartier ?,"Mercredi, Mardi"
dceaab49-c52c-4888-92fa-aa2cde36acc1,2025-06-01T15:03:37.473527,9,maraude,Où manger dans le quartier ?,Lundi
326b91a5-1432-4c4a-92af-8f991a6b184c,2025-06-01T15:03:37.473527,20,maraude,Où manger dans le quartier ?,
da3ff8fa-afb5-401d-832c-815325b5f955,2025-06-01T15:03:37.473527,10,maraude,Où manger dans le quartier ?,
5b206986-b178-4f09-b40d-676684e21ad2,2025-06-01T15:03:37.473527,8,maraude,Où manger dans le quartier ?,Mardi
eb878102-cb78-44fd-84bd-cb7534781a49,2025-06-01T15:03:37.473527,17,maraude,Y a-t-il une maraude prévue cette semaine ?,
71edb72a-7ef7-4564-b74b-e9c0a7d1913b,2025-06-01T15:03:37.473527,9,maraude,Où manger dans le quartier ?,"Lundi, Mardi, Jeudi"
145515a9-650b-4541-8f82-6ce903e6d167,2025-06-01T15:03:37.473527,14,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Lundi, Mardi"
9cc088c4-0d5c-4a20-a6fe-fc5b100f5158,2025-06-01T15:03:37.473527,6,maraude,Y a-t-il une maraude prévue cette semaine ?,
52481cf1-0e66-4528-a117-b2159ae3af1a,2025-06-01T15:03:37.473527,13,maraude,Je cherche de l'aide pour manger.,
c30d9c7d-3171-4277-8341-2713749b5f7c,2025-06-01T15:03:37.473527,1,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Jeudi, Mardi"
81289f2b-cc1a-4eb2-bb1c-0f36c1d92851,2025-06-01T15:03:37.473527,4,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Mardi"
2b797d60-0c13-4c86-a9ff-4b5e0d39927c,2025-06-01T15:03:37.473527,7,maraude,Où manger dans le quartier ?,Vendredi
0d05d036-2d77-4e5c-bb88-f9000a4e6bfa,2025-06-01T15:03:37.473527,18,maraude,Je cherche de l'aide pour manger.,Mercredi
a70da172-1ee9-4749-82df-9d01a69f4471,2025-06-01T15:03:37.473527,3,maraude,Où manger dans le quartier ?,
76297a03-1760-4196-acca-6e3f28301077,2025-06-01T15:03:37.473527,6,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Vendredi, Jeudi"
46f894b3-56f4-46a4-82d4-3e7374d1c165,2025-06-01T15:03:37.473527,16,maraude,Y a-t-il une maraude prévue cette semaine ?,Mardi
b722d820-eef3-49f8-b150-7acd6e4b86d2,2025-06-01T15:03:37.473527,1,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Mardi"
6cfa4e61-5ea4-4d94-9d32-69fe573c14f0,2025-06-01T15:03:37.473527,16,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Vendredi"
f5d07846-e218-4f67-bee8-46b42d9a2d6f,2025-06-01T15:03:37.473527,5,maraude,Y a-t-il une maraude prévue cette semaine ?,
aff2d3cb-f98e-47fe-86b9-dd76eb3abe5d,2025-06-01T15:03:37.473527,19,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Lundi"
ab6a2b87-0c98-45e6-b0ad-88b964133305,2025-06-01T15:03:37.473527,8,maraude,Je cherche de l'aide pour manger.,"Jeudi, Vendredi, Mardi"
f21a2f21-d860-4a14-8534-0a5c0582e2d3,2025-06-01T15:03:37.473527,17,maraude,Où manger dans le quartier ?,Mercredi
0b9381d0-58c1-4120-a96e-213352c93488,2025-06-01T15:03:37.473527,16,maraude,Je cherche de l'aide pour manger.,Jeudi
1c200d73-cf44-4ffa-97e9-f6b6d850d2d9,2025-06-01T15:03:37.474525,17,maraude,Je cherche de l'aide pour manger.,"Lundi, Mercredi"
416b4c16-d1ac-44a0-9409-247799d6218a,2025-06-01T15:03:37.474525,6,maraude,Où manger dans le quartier ?,
82ce6df7-3220-4661-be0d-b52fba41bd9f,2025-06-01T15:03:37.474525,16,maraude,Où manger dans le quartier ?,"Lundi, Mardi"
8f8f017c-8484-4a21-abb1-c09dca6725af,2025-06-01T15:03:37.474525,7,maraude,Où manger dans le quartier ?,
4b5c2716-1eb2-4859-ba76-7df5c546e830,2025-06-01T15:03:37.474525,20,maraude,Je cherche de l'aide pour manger.,
046a4831-22e7-4d80-af16-6f8dfbd11974,2025-06-01T15:03:37.474525,17,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Jeudi"
e7c45812-9524-4758-8077-5534d74d0028,2025-06-01T15:03:37.474525,3,maraude,Où manger dans le quartier ?,"Mardi, Mercredi"
be8c8b5e-8ec5-4bad-97fa-85b539e811ca,2025-06-01T15:03:37.474525,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
b36b94c3-41bb-48e2-9d29-89d7d7522b96,2025-06-01T15:03:37.474525,12,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
2f2dc8b5-f049-4f69-83b4-82302dba6f82,2025-06-01T15:03:37.474525,12,maraude,Où manger dans le quartier ?,
888944b4-8e8f-4c1c-846a-a65189485b84,2025-06-01T15:03:37.474525,8,maraude,Je cherche de l'aide pour manger.,"Mercredi, Jeudi, Mardi"
456ac7d2-a6ff-4f89-8e15-6c70575dc583,2025-06-01T15:03:37.474525,17,maraude,Où manger dans le quartier ?,Jeudi
c45b3c9f-b365-4720-852a-5b973e6c7b34,2025-06-01T15:03:37.474525,7,maraude,Je cherche de l'aide pour manger.,"Jeudi, Mardi, Lundi"
ecdf35d0-55da-4b8b-9b27-c6e041e41194,2025-06-01T15:03:37.474525,6,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Vendredi"
ec95b5cc-410f-41fb-b00f-8d369d07cb1e,2025-06-01T15:03:37.474525,8,maraude,Où manger dans le quartier ?,
5a0f59cf-371c-47dc-b659-e0ff7343e192,2025-06-01T15:03:37.474525,17,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
3a0f73d8-bf70-4a82-986f-5edbe61af11c,2025-06-01T15:03:37.474525,2,maraude,Je cherche de l'aide pour manger.,"Mardi, Jeudi"
95248054-3061-4724-87d5-77d1e34a7332,2025-06-01T15:03:37.474525,8,maraude,Je cherche de l'aide pour manger.,"Lundi, Jeudi, Vendredi"
646512e7-be0b-4da0-bb9b-e195be8728df,2025-06-01T15:03:37.474525,14,maraude,Où manger dans le quartier ?,
af42f134-a562-4fc2-8e7e-62fe3ac986e8,2025-06-01T15:03:37.474525,14,maraude,Y a-t-il une maraude prévue cette semaine ?,"Vendredi, Mercredi"
1189e834-4728-4e9c-9240-46939b8ebf82,2025-06-01T15:03:37.474525,11,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Lundi"
41f7a1c5-2207-4c71-80b9-8090805e0136,2025-06-01T15:03:37.474525,14,maraude,Où manger dans le quartier ?,"Mercredi, Vendredi"
4115c161-6cf3-4ea9-be34-c697bb53a2d3,2025-06-01T15:03:37.474525,2,maraude,Où manger dans le quartier ?,"Mercredi, Jeudi, Mardi"
37235397-387f-483e-9b77-3b440a4882ad,2025-06-01T15:03:37.474525,14,maraude,Je cherche de l'aide pour manger.,"Lundi, Mardi, Jeudi"
e23a6914-1407-4ad4-8ba0-9a52a66392fd,2025-06-01T15:03:37.474525,5,maraude,Je cherche de l'aide pour manger.,"Mardi, Lundi, Mercredi"
d3eab350-ad9b-401d-8454-fa587e17175d,2025-06-01T15:03:37.474525,10,maraude,Où manger dans le quartier ?,"Vendredi, Jeudi, Mercredi"
7f4dcb33-6ebf-4837-9760-7d041004952f,2025-06-01T15:03:37.474525,8,maraude,Où manger dans le quartier ?,
7196c0f5-e1ff-4b71-b5df-e58a5a34c49a,2025-06-01T15:03:37.474525,12,maraude,Je cherche de l'aide pour manger.,
1e2a4789-a388-4321-83c6-b60eb7a51250,2025-06-01T15:03:37.474525,9,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Mercredi, Lundi"
4fe4f084-e440-4f9b-a62a-5597b55780e5,2025-06-01T15:03:37.474525,14,maraude,Je cherche de l'aide pour manger.,"Jeudi, Lundi"
c43e682e-838c-4a36-9f75-c2ed89ade775,2025-06-01T15:03:37.474525,9,maraude,Je cherche de l'aide pour manger.,
c677cfce-c380-4fa2-ac02-9f87ada77d5e,2025-06-01T15:03:37.474525,17,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Jeudi, Vendredi"
0fe3dd63-ca82-49e8-a560-0f68fccf1f7e,2025-06-01T15:03:37.474525,7,maraude,Je cherche de l'aide pour manger.,
3614b4a4-3e05-4e92-b765-514b091dfd9d,2025-06-01T15:03:37.474525,1,maraude,Je cherche de l'aide pour manger.,"Lundi, Vendredi"
5e58dc59-20a2-42f0-a604-c6a997c1615b,2025-06-01T15:03:37.474525,17,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Jeudi
ad3fed0c-f7da-4652-8d59-aa8b43fb8eb8,2025-06-01T15:03:37.474525,16,maraude,Je cherche de l'aide pour manger.,"Mardi, Lundi, Jeudi"
7011b017-0998-4b73-baf8-21b05c23163e,2025-06-01T15:03:37.474525,11,maraude,Je cherche de l'aide pour manger.,Lundi
6b39d549-35ed-4762-a2cc-74fa4d012523,2025-06-01T15:03:37.474525,19,maraude,Où manger dans le quartier ?,"Vendredi, Lundi, Mercredi"
aa4d4e44-f8ba-4858-99ae-73104e05cd95,2025-06-01T15:03:37.474525,11,maraude,Je cherche de l'aide pour manger.,
c7a2b18a-67a1-4922-a0e4-19b14cd068b4,2025-06-01T15:03:37.474525,15,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mercredi"
f018ce75-fd3a-403b-a6dd-d6626172f6dc,2025-06-01T15:03:37.474525,17,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Lundi
3426b90e-03cf-4702-b6dc-74d6c9dbcbef,2025-06-01T15:03:37.474525,15,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Lundi"
35a75edb-5e28-49d4-8388-4350d298a1f9,2025-06-01T15:03:37.475525,11,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
763ad076-bb7e-4e93-b6f7-b254d3fa6cc0,2025-06-01T15:03:37.475525,8,maraude,Je cherche de l'aide pour manger.,"Jeudi, Lundi, Mardi"
6474fff5-a987-4037-8bca-2a010881add1,2025-06-01T15:03:37.475525,12,maraude,Y a-t-il une maraude prévue cette semaine ?,
e4a12373-ba2b-4cb6-a967-7b8df6685c08,2025-06-01T15:03:37.475525,16,maraude,Où manger dans le quartier ?,"Jeudi, Mardi, Lundi"
21f05a2c-daba-404f-99d3-9e2fba08cf4a,2025-06-01T15:03:37.475525,19,maraude,Où manger dans le quartier ?,
b21d9cf9-04fe-4f0d-8cff-b78dc15f63df,2025-06-01T15:03:37.475525,6,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Mercredi"
9b2d3504-8046-4d05-86f1-2ad7a991d32f,2025-06-01T15:03:37.475525,11,maraude,Où manger dans le quartier ?,
d1337069-972c-4d02-b13d-9d877abb6f9c,2025-06-01T15:03:37.475525,12,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
51cf9f1a-640d-4ef9-a87b-95f92352a64b,2025-06-01T15:03:37.475525,15,maraude,Où manger dans le quartier ?,"Mardi, Lundi"
e31f9192-8a1f-409a-ac9f-67becae2046c,2025-06-01T15:03:37.475525,4,maraude,Où manger dans le quartier ?,Mardi
c8f23a46-1133-4a07-b4ee-db706a0e81a7,2025-06-01T15:03:37.475525,4,maraude,Où manger dans le quartier ?,"Mardi, Jeudi"
